DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
-14.0,5.0,1011.0,95.23,0.0,0.0,17.0
23.0,26.0,998.0,0.89,0.0,0.0,61.0
-20.0,-11.0,1035.0,6.26,0.0,0.0,12.0
-25.0,0.0,1030.0,12.52,0.0,0.0,27.0
7.0,13.0,1015.0,4.02,0.0,1.0,68.0
14.0,28.0,1000.0,9.83,0.0,0.0,168.0
1.0,17.0,1012.0,17.88,0.0,0.0,111.0
-18.0,-2.0,1032.0,139.45,0.0,0.0,32.0
15.0,24.0,1011.0,7.16,0.0,0.0,97.0
22.0,23.0,1001.0,1.79,0.0,6.0,61.0
-6.0,6.0,1031.0,30.4,0.0,0.0,10.0
13.0,21.0,1005.0,3.58,0.0,0.0,26.0
-22.0,9.0,1018.0,103.26,0.0,0.0,13.0
7.0,12.0,1011.0,1.78,0.0,0.0,465.0
-7.0,-4.0,1021.0,2.23,0.0,0.0,66.0
13.0,24.0,1014.0,50.96,0.0,0.0,131.0
4.0,17.0,1015.0,4.92,0.0,0.0,87.0
17.0,27.0,1000.0,1.78,0.0,0.0,32.0
0.0,11.0,1021.0,100.13,0.0,0.0,21.0
15.0,18.0,1021.0,3.58,0.0,0.0,331.0
-17.0,16.0,1023.0,18.77,0.0,0.0,17.0
8.0,10.0,1022.0,3.13,0.0,0.0,73.0
15.0,32.0,1009.0,6.26,0.0,0.0,52.0
8.0,14.0,1017.0,1.34,0.0,0.0,144.0
11.0,25.0,1012.0,12.06,0.0,0.0,10.0
-7.0,-1.0,1029.0,4.92,0.0,0.0,380.0
11.0,11.0,1021.0,0.45,0.0,0.0,215.0
14.0,19.0,1015.0,0.89,0.0,0.0,132.0
-25.0,-7.0,1028.0,256.57,0.0,0.0,16.0
4.0,14.0,1026.0,1.78,0.0,0.0,226.0
13.0,22.0,1008.0,94.78,0.0,0.0,105.0
13.0,23.0,1015.0,9.84,0.0,0.0,21.0
-1.0,6.0,1022.0,4.02,0.0,0.0,21.0
23.0,26.0,1011.0,0.89,0.0,0.0,169.0
-18.0,3.0,1028.0,5.37,0.0,0.0,31.0
15.0,23.0,1005.0,4.02,0.0,0.0,64.0
19.0,24.0,1010.0,1.79,0.0,0.0,168.0
21.0,24.0,997.0,1.79,0.0,0.0,77.0
10.0,29.0,1005.0,8.05,0.0,0.0,6.0
-2.0,0.0,1012.0,22.35,0.0,0.0,240.0
11.0,24.0,1007.0,115.34,0.0,0.0,139.0
9.0,12.0,1015.0,5.81,0.0,0.0,12.0
-6.0,2.0,1029.0,1.79,0.0,0.0,81.0
23.0,26.0,1001.0,21.47,0.0,0.0,116.0
21.0,25.0,1010.0,71.97,0.0,0.0,80.0
13.0,19.0,1018.0,1.79,0.0,0.0,41.0
-8.0,19.0,1017.0,7.6,0.0,0.0,8.0
14.0,22.0,1014.0,3.13,0.0,0.0,15.0
-2.0,7.0,1026.0,16.09,0.0,0.0,166.0
-20.0,-4.0,1024.0,115.34,0.0,0.0,11.0
17.0,19.0,1010.0,4.02,0.0,0.0,203.0
-3.0,23.0,1011.0,1.79,0.0,0.0,23.0
-16.0,-2.0,1034.0,75.55,0.0,0.0,29.0
-12.0,-2.0,1028.0,3.13,0.0,0.0,9.0
-5.0,6.0,1019.0,2.67,0.0,0.0,273.0
-19.0,3.0,1021.0,59.01,0.0,0.0,20.0
20.0,23.0,1015.0,0.89,0.0,0.0,121.0
-5.0,5.0,1025.0,6.24,0.0,0.0,425.0
19.0,23.0,1009.0,20.56,0.0,0.0,72.0
1.0,30.0,1006.0,1.79,0.0,0.0,212.0
-12.0,8.0,1021.0,14.31,0.0,0.0,15.0
-11.0,-2.0,1028.0,1.79,0.0,0.0,539.0
5.0,19.0,1014.0,4.92,0.0,0.0,69.0
-21.0,-6.0,1037.0,86.73,0.0,0.0,15.0
-3.0,3.0,1030.0,0.89,0.0,0.0,47.0
9.0,16.0,1018.0,44.71,0.0,0.0,38.0
-19.0,-5.0,1030.0,38.0,0.0,0.0,12.0
6.0,11.0,1014.0,5.34,0.0,0.0,182.0
-13.0,-6.0,1014.0,1.79,0.0,0.0,379.0
17.0,36.0,1002.0,24.13,0.0,0.0,61.0
-6.0,4.0,1030.0,1.79,0.0,0.0,74.0
-17.0,2.0,1031.0,4.45,0.0,0.0,139.0
9.0,23.0,1003.0,98.8,0.0,0.0,44.0
11.0,19.0,1010.0,16.1,0.0,0.0,40.0
-22.0,3.0,1021.0,46.04,0.0,0.0,42.0
18.0,20.0,1015.0,0.89,0.0,0.0,133.0
-4.0,-1.0,1020.0,5.36,0.0,0.0,143.0
-16.0,6.0,1023.0,2.68,0.0,0.0,17.0
21.0,24.0,998.0,3.56,0.0,0.0,178.0
-24.0,-8.0,1027.0,326.79,0.0,0.0,23.0
16.0,26.0,1007.0,13.41,0.0,0.0,96.0
-6.0,-5.0,1028.0,70.19,11.0,0.0,66.0
7.0,26.0,996.0,21.9,0.0,0.0,32.0
22.0,33.0,998.0,4.92,0.0,0.0,104.0
13.0,16.0,1005.0,25.48,0.0,0.0,86.0
-15.0,2.0,1035.0,0.89,0.0,0.0,31.0
6.0,40.0,998.0,12.07,0.0,0.0,8.0
-3.0,16.0,1026.0,4.02,0.0,0.0,102.0
7.0,13.0,1024.0,14.31,0.0,0.0,34.0
-9.0,0.0,1027.0,6.26,0.0,0.0,172.0
23.0,29.0,1001.0,3.13,0.0,0.0,72.0
20.0,24.0,997.0,3.13,0.0,0.0,254.0
-1.0,18.0,1018.0,4.02,0.0,0.0,19.0
22.0,24.0,998.0,1.79,0.0,2.0,139.0
-13.0,-3.0,1017.0,19.67,0.0,0.0,9.0
23.0,23.0,1002.0,1.79,0.0,0.0,177.0
9.0,17.0,1012.0,1.79,0.0,0.0,101.0
-17.0,5.0,1019.0,181.91,0.0,0.0,15.0
7.0,28.0,1006.0,8.94,0.0,0.0,71.0
3.0,10.0,1020.0,25.92,0.0,0.0,251.0
10.0,11.0,1001.0,1.79,0.0,0.0,123.0
-10.0,7.0,1015.0,1.78,0.0,0.0,137.0
21.0,25.0,1007.0,35.76,0.0,0.0,88.0
18.0,21.0,1008.0,0.89,0.0,0.0,24.0
-5.0,3.0,1024.0,0.89,0.0,0.0,160.0
23.0,30.0,1005.0,0.89,0.0,0.0,153.0
-19.0,8.0,1028.0,199.83,0.0,0.0,6.0
22.0,23.0,1008.0,0.89,0.0,0.0,173.0
-9.0,14.0,1013.0,3.13,0.0,0.0,204.0
17.0,18.0,1016.0,0.89,0.0,0.0,133.0
-5.0,5.0,1017.0,181.97,0.0,0.0,41.0
13.0,14.0,1019.0,26.38,0.0,1.0,54.0
-4.0,-1.0,1017.0,4.02,0.0,0.0,267.0
15.0,28.0,1009.0,17.44,0.0,0.0,164.0
-19.0,1.0,1015.0,48.74,0.0,0.0,30.0
-10.0,-4.0,1029.0,15.65,0.0,0.0,88.0
8.0,24.0,1008.0,10.73,0.0,0.0,12.0
-3.0,4.0,1029.0,0.89,0.0,0.0,9.0
23.0,24.0,1005.0,7.16,0.0,0.0,122.0
-11.0,3.0,1025.0,27.71,0.0,0.0,138.0
7.0,34.0,1004.0,3.13,0.0,0.0,8.0
-21.0,-8.0,1028.0,0.89,0.0,0.0,97.0
-5.0,7.0,1014.0,16.55,0.0,0.0,259.0
-6.0,9.0,1026.0,3.13,0.0,0.0,122.0
18.0,30.0,1002.0,3.13,0.0,0.0,152.0
-12.0,-8.0,1021.0,2.23,0.0,0.0,82.0
-12.0,-3.0,1019.0,0.45,0.0,0.0,29.0
21.0,23.0,998.0,0.89,0.0,0.0,193.0
23.0,25.0,1002.0,2.67,0.0,0.0,155.0
1.0,10.0,1014.0,1.79,0.0,0.0,51.0
-7.0,2.0,1018.0,9.84,0.0,0.0,202.0
11.0,12.0,1020.0,1.79,0.0,0.0,188.0
-11.0,0.0,1032.0,5.34,0.0,0.0,362.0
-23.0,-6.0,1026.0,302.65,0.0,0.0,17.0
12.0,32.0,1001.0,24.59,0.0,0.0,24.0
12.0,14.0,1012.0,13.87,0.0,0.0,330.0
-15.0,-6.0,1031.0,1.78,0.0,0.0,161.0
-11.0,11.0,1029.0,147.97,0.0,0.0,8.0
16.0,24.0,1013.0,4.92,0.0,0.0,102.0
13.0,19.0,1012.0,1.79,0.0,0.0,52.0
4.0,14.0,1010.0,1.79,0.0,0.0,136.0
-12.0,-5.0,1034.0,10.29,0.0,0.0,26.0
-9.0,-8.0,1027.0,13.41,0.0,0.0,280.0
2.0,6.0,1025.0,6.26,0.0,0.0,27.0
-1.0,13.0,1012.0,107.27,0.0,0.0,28.0
-10.0,-3.0,1032.0,1.79,0.0,0.0,239.0
-21.0,-8.0,1034.0,21.01,0.0,0.0,55.0
15.0,27.0,1010.0,17.89,0.0,0.0,31.0
15.0,33.0,1007.0,1.79,0.0,0.0,27.0
16.0,35.0,1000.0,1.79,0.0,0.0,38.0
13.0,22.0,1014.0,2.67,0.0,0.0,263.0
-13.0,9.0,1024.0,1.79,0.0,0.0,57.0
13.0,24.0,999.0,12.97,0.0,0.0,138.0
13.0,18.0,1018.0,0.89,0.0,0.0,213.0
-1.0,2.0,1023.0,1.79,0.0,0.0,363.0
-20.0,-11.0,1025.0,0.89,0.0,0.0,30.0
-3.0,-3.0,1032.0,0.89,0.0,0.0,324.0
12.0,25.0,1009.0,1.79,0.0,0.0,127.0
-13.0,15.0,1010.0,21.01,0.0,0.0,10.0
-8.0,-3.0,1024.0,1.78,0.0,0.0,285.0
-14.0,3.0,1021.0,69.73,0.0,0.0,8.0
-15.0,-7.0,1032.0,11.18,0.0,0.0,15.0
24.0,31.0,1007.0,18.33,0.0,0.0,46.0
16.0,16.0,1011.0,0.89,0.0,4.0,395.0
11.0,11.0,1012.0,3.12,0.0,0.0,329.0
-14.0,7.0,1019.0,53.65,0.0,0.0,23.0
-2.0,20.0,1012.0,7.15,0.0,0.0,46.0
12.0,13.0,1017.0,0.89,0.0,0.0,418.0
5.0,17.0,1018.0,0.89,0.0,0.0,48.0
13.0,15.0,1016.0,10.28,0.0,0.0,166.0
-20.0,7.0,1026.0,274.47,0.0,0.0,22.0
-8.0,-2.0,1031.0,6.24,0.0,0.0,197.0
6.0,28.0,1015.0,1.79,0.0,0.0,26.0
19.0,24.0,1003.0,42.91,0.0,0.0,77.0
20.0,20.0,1008.0,26.38,0.0,20.0,22.0
11.0,19.0,1007.0,1.79,0.0,0.0,101.0
-23.0,-16.0,1024.0,6.71,0.0,0.0,42.0
-6.0,-3.0,1027.0,1.78,0.0,0.0,193.0
-3.0,14.0,1008.0,3.58,0.0,0.0,241.0
22.0,25.0,1004.0,0.89,0.0,0.0,226.0
12.0,13.0,1023.0,1.79,0.0,0.0,253.0
-3.0,20.0,1014.0,0.89,0.0,0.0,180.0
23.0,25.0,1007.0,1.79,0.0,0.0,159.0
12.0,20.0,1010.0,4.92,0.0,0.0,25.0
5.0,29.0,1003.0,88.96,0.0,0.0,10.0
7.0,8.0,1018.0,0.89,0.0,0.0,111.0
19.0,21.0,1011.0,1.79,0.0,0.0,49.0
23.0,24.0,1001.0,0.89,0.0,0.0,195.0
21.0,25.0,1004.0,76.44,0.0,0.0,135.0
4.0,21.0,997.0,87.62,0.0,0.0,79.0
-10.0,1.0,1031.0,8.94,0.0,0.0,20.0
8.0,19.0,1005.0,0.89,0.0,0.0,119.0
-3.0,13.0,1002.0,3.13,0.0,0.0,141.0
0.0,11.0,1014.0,4.92,0.0,0.0,56.0
-5.0,15.0,1026.0,24.13,0.0,0.0,17.0
10.0,12.0,1019.0,1.79,0.0,1.0,160.0
-20.0,-2.0,1032.0,262.41,0.0,0.0,13.0
9.0,23.0,1004.0,6.71,0.0,0.0,71.0
-21.0,-8.0,1032.0,1.79,0.0,0.0,61.0
-16.0,-3.0,1031.0,57.23,0.0,0.0,13.0
21.0,31.0,994.0,24.59,0.0,0.0,87.0
24.0,27.0,1010.0,43.36,0.0,0.0,196.0
11.0,16.0,1000.0,1.79,0.0,0.0,73.0
-17.0,-4.0,1041.0,8.5,0.0,0.0,31.0
-11.0,1.0,1021.0,0.89,0.0,0.0,154.0
-5.0,19.0,1017.0,224.42,0.0,0.0,3.0
11.0,19.0,1009.0,25.93,0.0,0.0,7.0
13.0,14.0,1018.0,0.89,0.0,0.0,222.0
14.0,17.0,1013.0,3.13,0.0,0.0,160.0
17.0,18.0,1010.0,0.89,0.0,0.0,146.0
15.0,17.0,1008.0,1.78,0.0,0.0,106.0
-7.0,13.0,1029.0,99.69,0.0,0.0,12.0
-4.0,-3.0,1025.0,1.78,0.0,0.0,109.0
23.0,25.0,1003.0,1.79,0.0,0.0,79.0
-14.0,11.0,1023.0,14.3,0.0,0.0,44.0
18.0,18.0,1014.0,0.89,0.0,0.0,189.0
20.0,27.0,1003.0,39.79,0.0,0.0,63.0
-4.0,15.0,1019.0,71.53,0.0,0.0,246.0
6.0,19.0,1013.0,7.59,0.0,0.0,80.0
20.0,24.0,1003.0,42.02,0.0,0.0,228.0
23.0,30.0,998.0,4.47,0.0,0.0,50.0
20.0,21.0,1005.0,5.81,0.0,2.0,66.0
-21.0,2.0,1029.0,5.81,0.0,0.0,18.0
3.0,10.0,1022.0,7.15,0.0,0.0,41.0
21.0,24.0,1004.0,20.57,0.0,0.0,42.0
3.0,8.0,1025.0,0.89,0.0,0.0,174.0
6.0,10.0,1011.0,17.88,0.0,0.0,134.0
-13.0,14.0,1020.0,5.81,0.0,0.0,13.0
18.0,25.0,1007.0,9.84,0.0,0.0,38.0
19.0,25.0,1010.0,22.35,0.0,0.0,128.0
-12.0,2.0,1012.0,0.89,0.0,0.0,69.0
12.0,18.0,1014.0,138.58,0.0,0.0,10.0
-4.0,-3.0,1019.0,12.97,0.0,0.0,236.0
2.0,29.0,999.0,11.17,0.0,0.0,96.0
-14.0,6.0,1027.0,7.15,0.0,0.0,27.0
18.0,22.0,1006.0,7.15,0.0,1.0,15.0
11.0,23.0,1013.0,21.9,0.0,0.0,114.0
-23.0,4.0,1032.0,3.13,0.0,0.0,48.0
18.0,23.0,1013.0,1.79,0.0,0.0,90.0
9.0,22.0,1012.0,26.82,0.0,0.0,28.0
-2.0,19.0,1024.0,6.26,0.0,0.0,9.0
-12.0,3.0,1025.0,1.78,0.0,0.0,16.0
16.0,22.0,1012.0,18.33,0.0,0.0,37.0
19.0,24.0,1008.0,12.97,0.0,0.0,95.0
20.0,27.0,1006.0,25.03,0.0,0.0,269.0
19.0,27.0,1010.0,18.79,0.0,0.0,101.0
10.0,27.0,998.0,24.14,0.0,0.0,11.0
-21.0,-13.0,1040.0,17.45,0.0,0.0,41.0
12.0,32.0,1006.0,40.69,0.0,0.0,105.0
1.0,19.0,1011.0,53.64,0.0,0.0,67.0
-14.0,-8.0,1036.0,3.58,0.0,0.0,102.0
7.0,8.0,1013.0,0.89,0.0,0.0,217.0
-1.0,22.0,1011.0,16.54,0.0,0.0,16.0
-18.0,-6.0,1028.0,9.82,0.0,0.0,43.0
-15.0,5.0,1026.0,345.53,0.0,0.0,23.0
15.0,26.0,1008.0,3.13,0.0,0.0,31.0
20.0,21.0,1017.0,13.85,0.0,5.0,57.0
18.0,25.0,1008.0,10.28,0.0,0.0,34.0
-4.0,-1.0,1027.0,0.89,0.0,0.0,371.0
-12.0,10.0,1019.0,3.13,0.0,0.0,170.0
-4.0,0.0,1022.0,4.92,0.0,0.0,164.0
-17.0,-2.0,1028.0,46.05,0.0,0.0,21.0
15.0,18.0,1016.0,2.23,0.0,0.0,142.0
16.0,19.0,1006.0,54.99,0.0,0.0,48.0
20.0,23.0,1002.0,2.67,0.0,0.0,141.0
5.0,7.0,1027.0,6.71,0.0,0.0,22.0
-1.0,3.0,1016.0,4.92,0.0,0.0,147.0
-4.0,-3.0,1028.0,0.89,0.0,0.0,274.0
-4.0,0.0,1027.0,0.89,0.0,0.0,200.0
1.0,13.0,1025.0,6.68,0.0,0.0,44.0
2.0,8.0,1019.0,0.89,0.0,0.0,407.0
-22.0,13.0,1008.0,4.02,0.0,0.0,10.0
-1.0,-1.0,1029.0,1.34,0.0,0.0,130.0
-16.0,10.0,1022.0,8.04,0.0,0.0,23.0
19.0,21.0,1010.0,33.54,0.0,2.0,53.0
13.0,25.0,1014.0,8.05,0.0,0.0,27.0
18.0,29.0,1010.0,24.14,0.0,0.0,65.0
20.0,21.0,1010.0,1.79,0.0,4.0,108.0
-5.0,1.0,1023.0,5.37,0.0,0.0,79.0
17.0,23.0,1004.0,0.89,0.0,0.0,93.0
1.0,2.0,1008.0,17.44,0.0,0.0,525.0
7.0,12.0,1023.0,0.89,0.0,0.0,158.0
19.0,27.0,996.0,34.42,0.0,0.0,15.0
10.0,19.0,1006.0,2.67,0.0,0.0,80.0
-20.0,-7.0,1030.0,4.02,0.0,0.0,8.0
17.0,19.0,1013.0,1.34,0.0,0.0,36.0
16.0,28.0,1011.0,33.53,0.0,0.0,108.0
0.0,22.0,1013.0,8.05,0.0,0.0,50.0
-21.0,-5.0,1037.0,42.92,0.0,0.0,12.0
9.0,11.0,1009.0,1.78,0.0,0.0,70.0
-1.0,7.0,1020.0,0.45,0.0,0.0,178.0
20.0,26.0,1007.0,5.37,0.0,0.0,124.0
23.0,27.0,1007.0,0.89,0.0,0.0,64.0
-25.0,-12.0,1031.0,21.0,0.0,0.0,13.0
20.0,30.0,1006.0,17.44,0.0,0.0,99.0
4.0,11.0,1014.0,3.58,0.0,0.0,198.0
-21.0,-7.0,1028.0,12.52,0.0,0.0,10.0
-2.0,21.0,1014.0,18.77,0.0,0.0,11.0
-18.0,5.0,1032.0,75.11,0.0,0.0,10.0
17.0,20.0,998.0,0.89,0.0,0.0,166.0
19.0,31.0,1008.0,14.31,0.0,0.0,174.0
-9.0,-4.0,1031.0,21.44,0.0,0.0,99.0
11.0,19.0,1017.0,0.89,0.0,0.0,13.0
16.0,19.0,1014.0,4.92,0.0,1.0,70.0
9.0,14.0,1001.0,3.13,0.0,0.0,41.0
12.0,12.0,1016.0,0.45,0.0,0.0,436.0
16.0,21.0,1014.0,3.13,0.0,2.0,62.0
18.0,22.0,999.0,1.79,0.0,0.0,163.0
-18.0,5.0,1027.0,1.79,0.0,0.0,53.0
4.0,15.0,1018.0,15.2,0.0,0.0,64.0
16.0,30.0,1003.0,0.89,0.0,0.0,14.0
-1.0,6.0,1026.0,2.68,0.0,0.0,84.0
17.0,26.0,1013.0,1.79,0.0,0.0,27.0
17.0,19.0,1012.0,1.78,0.0,0.0,178.0
15.0,16.0,1013.0,0.89,0.0,0.0,31.0
-5.0,5.0,1021.0,44.69,0.0,0.0,19.0
-15.0,2.0,1028.0,4.02,0.0,0.0,17.0
6.0,15.0,1015.0,94.34,0.0,0.0,96.0
15.0,19.0,1015.0,0.89,0.0,0.0,73.0
15.0,33.0,1000.0,35.75,0.0,0.0,175.0
0.0,3.0,1023.0,1.78,0.0,2.0,203.0
-5.0,0.0,1017.0,6.71,0.0,0.0,105.0
-10.0,6.0,1023.0,0.89,0.0,0.0,33.0
20.0,32.0,1005.0,11.18,0.0,0.0,121.0
14.0,17.0,1014.0,1.79,0.0,0.0,151.0
-4.0,10.0,1020.0,2.68,0.0,0.0,93.0
-2.0,7.0,1026.0,5.81,0.0,0.0,79.0
23.0,34.0,997.0,33.54,0.0,0.0,133.0
-17.0,-11.0,1030.0,7.16,0.0,0.0,84.0
25.0,28.0,1001.0,60.38,0.0,0.0,138.0
14.0,26.0,1007.0,10.28,0.0,0.0,60.0
18.0,25.0,1007.0,0.89,0.0,0.0,103.0
2.0,4.0,1027.0,0.89,0.0,0.0,161.0
20.0,22.0,1007.0,0.89,0.0,0.0,146.0
13.0,17.0,1004.0,0.89,0.0,0.0,248.0
17.0,25.0,1007.0,19.67,0.0,0.0,45.0
10.0,19.0,1018.0,5.81,0.0,0.0,182.0
-21.0,5.0,1027.0,16.99,0.0,0.0,15.0
18.0,23.0,1008.0,60.81,0.0,0.0,47.0
-27.0,-8.0,1041.0,277.64,0.0,0.0,19.0
19.0,29.0,1009.0,17.44,0.0,0.0,74.0
-14.0,2.0,1030.0,2.67,0.0,0.0,85.0
18.0,28.0,1010.0,12.07,0.0,0.0,87.0
7.0,14.0,1009.0,4.92,0.0,0.0,33.0
-19.0,2.0,1032.0,6.26,0.0,0.0,27.0
-5.0,-5.0,1026.0,2.68,0.0,0.0,425.0
-10.0,-4.0,1025.0,0.89,0.0,0.0,269.0
-10.0,-3.0,1026.0,38.44,0.0,0.0,75.0
22.0,27.0,1007.0,1.79,0.0,0.0,81.0
-1.0,17.0,1033.0,10.28,0.0,0.0,6.0
-1.0,0.0,1032.0,0.89,1.0,0.0,304.0
-15.0,-5.0,1036.0,0.89,0.0,0.0,64.0
17.0,20.0,1012.0,7.6,0.0,0.0,185.0
2.0,7.0,1007.0,1.79,0.0,0.0,34.0
9.0,13.0,1017.0,4.45,0.0,0.0,73.0
-5.0,21.0,1005.0,6.26,0.0,0.0,28.0
11.0,37.0,998.0,4.92,0.0,0.0,14.0
22.0,24.0,1005.0,7.6,0.0,0.0,250.0
-6.0,-5.0,1024.0,0.89,7.0,0.0,437.0
-17.0,-8.0,1034.0,0.89,0.0,0.0,70.0
-11.0,-1.0,1030.0,5.81,0.0,0.0,18.0
-13.0,-1.0,1029.0,10.29,0.0,0.0,92.0
18.0,21.0,1004.0,15.2,0.0,3.0,61.0
22.0,27.0,999.0,0.89,0.0,0.0,150.0
19.0,25.0,1003.0,3.13,0.0,0.0,27.0
-1.0,11.0,1015.0,1.79,0.0,0.0,59.0
-9.0,10.0,1024.0,6.26,0.0,0.0,54.0
16.0,19.0,1016.0,0.89,0.0,0.0,72.0
11.0,35.0,1001.0,77.8,0.0,0.0,27.0
14.0,17.0,1016.0,7.16,0.0,0.0,201.0
0.0,1.0,1016.0,0.9,0.0,0.0,80.0
-8.0,-7.0,1029.0,1.79,8.0,0.0,68.0
-14.0,-7.0,1029.0,0.89,0.0,0.0,980.0
13.0,17.0,999.0,4.92,0.0,0.0,102.0
24.0,30.0,1009.0,2.68,0.0,0.0,68.0
-15.0,-1.0,1028.0,10.29,0.0,0.0,83.0
-30.0,8.0,1027.0,177.45,0.0,0.0,6.0
9.0,13.0,1019.0,1.78,0.0,0.0,122.0
22.0,24.0,1006.0,3.58,0.0,0.0,89.0
-21.0,-2.0,1031.0,52.3,0.0,0.0,11.0
25.0,30.0,997.0,2.67,0.0,0.0,98.0
-18.0,-3.0,1031.0,194.45,0.0,0.0,8.0
16.0,26.0,1001.0,59.89,0.0,0.0,108.0
-20.0,-3.0,1028.0,498.89,0.0,0.0,19.0
19.0,25.0,1010.0,40.67,0.0,0.0,73.0
-22.0,-13.0,1025.0,8.05,0.0,0.0,49.0
-14.0,-1.0,1015.0,5.34,0.0,0.0,191.0
9.0,13.0,1022.0,0.89,0.0,0.0,98.0
14.0,18.0,1019.0,1.78,0.0,0.0,220.0
5.0,23.0,1020.0,4.92,0.0,0.0,12.0
2.0,13.0,1025.0,35.31,0.0,0.0,24.0
-10.0,-4.0,1033.0,17.45,0.0,0.0,122.0
-16.0,-7.0,1019.0,1.79,0.0,0.0,263.0
6.0,9.0,1022.0,3.13,0.0,3.0,34.0
-21.0,-2.0,1029.0,45.61,0.0,0.0,6.0
1.0,19.0,1002.0,32.19,0.0,0.0,31.0
13.0,18.0,1013.0,3.58,0.0,0.0,40.0
24.0,29.0,997.0,0.89,0.0,0.0,35.0
18.0,28.0,999.0,3.58,0.0,0.0,35.0
22.0,23.0,1005.0,0.89,0.0,0.0,185.0
20.0,32.0,1006.0,4.92,0.0,0.0,55.0
17.0,34.0,999.0,60.8,0.0,0.0,12.0
-16.0,19.0,1017.0,54.54,0.0,0.0,91.0
17.0,22.0,1006.0,1.79,0.0,0.0,108.0
1.0,5.0,1013.0,7.15,0.0,0.0,72.0
21.0,25.0,1003.0,35.76,0.0,0.0,33.0
20.0,25.0,1010.0,85.85,0.0,0.0,157.0
-9.0,1.0,1025.0,1.79,0.0,0.0,66.0
25.0,30.0,1001.0,83.62,0.0,0.0,180.0
-14.0,8.0,1017.0,8.04,0.0,0.0,94.0
24.0,26.0,1007.0,57.23,0.0,0.0,241.0
9.0,13.0,1010.0,3.58,0.0,0.0,217.0
-16.0,7.0,1021.0,3.13,0.0,0.0,48.0
-13.0,9.0,1018.0,21.01,0.0,0.0,24.0
-17.0,7.0,1017.0,25.48,0.0,0.0,64.0
-33.0,-4.0,1028.0,29.95,0.0,0.0,5.0
-15.0,-4.0,1027.0,4.02,0.0,0.0,10.0
-9.0,-4.0,1035.0,0.89,0.0,0.0,81.0
-7.0,27.0,1005.0,28.6,0.0,0.0,30.0
-9.0,-1.0,1025.0,0.89,0.0,0.0,83.0
-18.0,1.0,1021.0,8.95,0.0,0.0,10.0
-13.0,6.0,1024.0,4.92,0.0,0.0,19.0
-17.0,-2.0,1027.0,13.41,0.0,0.0,14.0
21.0,23.0,1005.0,1.79,0.0,0.0,72.0
7.0,17.0,1016.0,12.96,0.0,0.0,83.0
16.0,27.0,1004.0,34.41,0.0,0.0,64.0
-12.0,1.0,1019.0,1.78,0.0,0.0,100.0
-20.0,-7.0,1020.0,10.28,0.0,0.0,56.0
14.0,31.0,1006.0,11.17,0.0,0.0,107.0
-4.0,3.0,1000.0,0.89,0.0,0.0,119.0
-17.0,-4.0,1032.0,10.28,0.0,0.0,66.0
20.0,21.0,1009.0,1.79,0.0,0.0,168.0
-16.0,1.0,1013.0,0.89,0.0,0.0,135.0
7.0,16.0,1017.0,41.56,0.0,0.0,231.0
18.0,27.0,997.0,3.13,0.0,0.0,226.0
-7.0,22.0,1012.0,161.82,0.0,0.0,72.0
7.0,8.0,1027.0,0.89,0.0,0.0,63.0
-1.0,0.0,1031.0,4.45,0.0,0.0,306.0
18.0,27.0,1013.0,9.39,0.0,0.0,85.0
-7.0,-4.0,1032.0,0.89,2.0,0.0,64.0
-1.0,7.0,1023.0,24.15,0.0,0.0,55.0
-11.0,-5.0,1020.0,0.89,0.0,0.0,298.0
23.0,27.0,1006.0,6.71,0.0,0.0,136.0
-23.0,-5.0,1026.0,126.51,0.0,0.0,10.0
18.0,32.0,997.0,7.15,0.0,0.0,26.0
16.0,18.0,1005.0,3.13,0.0,7.0,7.0
-23.0,3.0,1029.0,12.96,0.0,0.0,66.0
8.0,13.0,1016.0,4.47,0.0,0.0,189.0
10.0,14.0,1013.0,0.89,0.0,0.0,110.0
7.0,30.0,1007.0,1.79,0.0,0.0,47.0
13.0,24.0,1008.0,8.94,0.0,0.0,66.0
15.0,18.0,1016.0,0.45,0.0,0.0,65.0
13.0,31.0,1002.0,4.47,0.0,0.0,36.0
13.0,20.0,1012.0,0.89,0.0,0.0,49.0
8.0,16.0,1023.0,15.65,0.0,0.0,103.0
-7.0,-4.0,1025.0,0.89,0.0,0.0,235.0
-31.0,7.0,1030.0,159.57,0.0,0.0,9.0
-5.0,-4.0,1038.0,15.66,6.0,0.0,63.0
-10.0,4.0,1016.0,45.6,0.0,0.0,84.0
19.0,26.0,1006.0,25.94,0.0,0.0,94.0
-21.0,-5.0,1039.0,114.45,0.0,0.0,9.0
18.0,29.0,1003.0,1.79,0.0,0.0,92.0
20.0,29.0,998.0,23.7,0.0,0.0,139.0
20.0,26.0,999.0,6.26,0.0,0.0,165.0
-20.0,-3.0,1030.0,290.1,0.0,0.0,10.0
-11.0,-3.0,1012.0,1.79,0.0,0.0,315.0
26.0,28.0,1002.0,23.7,0.0,0.0,128.0
-11.0,11.0,1019.0,12.07,0.0,0.0,59.0
-21.0,-17.0,1031.0,1.79,0.0,0.0,210.0
13.0,30.0,1003.0,1.79,0.0,0.0,39.0
-8.0,4.0,1019.0,45.6,0.0,0.0,65.0
1.0,9.0,1025.0,8.94,0.0,0.0,131.0
